numero_ocorrencia_associado;ano_fato;mes_numerico_fato;boa;buracos;material_na_pista;ondulada;outras_no_historico;rachadura;sulcos_horizontais;verificacao
07ec46fae5f4bb89;2021;3;Não;Sim;Não;Não;Não;Não;Não;07ec46fae5f4bb89-Não-Sim-Não-Não-Não-Não-Não
ff14453086a45561;2021;6;Sim;Não;Não;Não;Não;Não;Não;ff14453086a45561-Sim-Não-Não-Não-Não-Não-Não
694303c5c5ff5239;2021;11;Sim;Não;Não;Não;Não;Não;Não;694303c5c5ff5239-Sim-Não-Não-Não-Não-Não-Não
cda768f5c8f3fa07;2021;11;Não;Não;Não;Não;Sim;Não;Não;cda768f5c8f3fa07-Não-Não-Não-Não-Sim-Não-Não
37ff73247d0324df;2021;6;Sim;Não;Não;Não;Não;Não;Não;37ff73247d0324df-Sim-Não-Não-Não-Não-Não-Não
a8031b7724b4dc95;2021;6;Sim;Não;Não;Não;Não;Não;Não;a8031b7724b4dc95-Sim-Não-Não-Não-Não-Não-Não
82fb5e02d3f5d397;2021;6;Sim;Não;Não;Não;Não;Não;Não;82fb5e02d3f5d397-Sim-Não-Não-Não-Não-Não-Não
aec3e0397ff340d7;2021;3;Sim;Não;Não;Não;Não;Não;Não;aec3e0397ff340d7-Sim-Não-Não-Não-Não-Não-Não
38b4504611e727dc;2021;3;Não;Não;Não;Não;Sim;Não;Não;38b4504611e727dc-Não-Não-Não-Não-Sim-Não-Não
c166a70a71b03de9;2021;3;Sim;Não;Não;Não;Não;Não;Não;c166a70a71b03de9-Sim-Não-Não-Não-Não-Não-Não
96ee8d5dbccfce5c;2021;10;Sim;Não;Não;Não;Não;Não;Não;96ee8d5dbccfce5c-Sim-Não-Não-Não-Não-Não-Não
bde1f70aaab7ee4d;2021;10;Não;Não;Não;Não;Sim;Não;Não;bde1f70aaab7ee4d-Não-Não-Não-Não-Sim-Não-Não
f4929997b111c5ec;2021;10;Sim;Não;Não;Não;Não;Não;Não;f4929997b111c5ec-Sim-Não-Não-Não-Não-Não-Não
9b8d37b0f7dd129e;2021;10;Sim;Não;Não;Não;Não;Não;Não;9b8d37b0f7dd129e-Sim-Não-Não-Não-Não-Não-Não
d7651d343ee4cf4a;2021;10;Sim;Não;Não;Não;Sim;Não;Não;d7651d343ee4cf4a-Sim-Não-Não-Não-Sim-Não-Não
893d892f0d251644;2021;10;Não;Não;Não;Não;Sim;Não;Não;893d892f0d251644-Não-Não-Não-Não-Sim-Não-Não
67b3efd95c726777;2021;10;Sim;Não;Não;Não;Não;Não;Não;67b3efd95c726777-Sim-Não-Não-Não-Não-Não-Não
3ad90ee605cc86b5;2021;5;Sim;Não;Não;Não;Não;Não;Não;3ad90ee605cc86b5-Sim-Não-Não-Não-Não-Não-Não
e3f34afb6e7e8af0;2021;5;Sim;Não;Não;Não;Não;Não;Não;e3f34afb6e7e8af0-Sim-Não-Não-Não-Não-Não-Não
990e6239861d8a8f;2021;12;Sim;Não;Não;Não;Não;Não;Não;990e6239861d8a8f-Sim-Não-Não-Não-Não-Não-Não
463e8f061d8788b3;2021;10;Sim;Não;Não;Não;Não;Não;Não;463e8f061d8788b3-Sim-Não-Não-Não-Não-Não-Não
46be6ca19ddf58de;2021;10;Sim;Não;Não;Não;Não;Não;Não;46be6ca19ddf58de-Sim-Não-Não-Não-Não-Não-Não
3f4775b6a81cd4ae;2021;10;Sim;Não;Não;Não;Não;Não;Não;3f4775b6a81cd4ae-Sim-Não-Não-Não-Não-Não-Não
87c2d85ae81d81e3;2021;10;Sim;Não;Não;Não;Não;Não;Não;87c2d85ae81d81e3-Sim-Não-Não-Não-Não-Não-Não
6ae8f475fc3ce233;2021;10;Sim;Sim;Não;Não;Não;Não;Não;6ae8f475fc3ce233-Sim-Sim-Não-Não-Não-Não-Não
4cfb0ced7218e26a;2021;10;Sim;Não;Não;Não;Não;Não;Não;4cfb0ced7218e26a-Sim-Não-Não-Não-Não-Não-Não
11a08ebb827a2c1e;2021;10;Sim;Não;Não;Não;Não;Não;Não;11a08ebb827a2c1e-Sim-Não-Não-Não-Não-Não-Não
ef47e0b18653314e;2021;7;Sim;Não;Não;Não;Não;Não;Não;ef47e0b18653314e-Sim-Não-Não-Não-Não-Não-Não
9870368079e179b5;2021;7;Sim;Não;Não;Não;Não;Não;Não;9870368079e179b5-Sim-Não-Não-Não-Não-Não-Não
75e6241e33ca3394;2021;7;Sim;Não;Não;Não;Não;Não;Não;75e6241e33ca3394-Sim-Não-Não-Não-Não-Não-Não
be40f26ca2fa8420;2021;1;Sim;Não;Não;Não;Não;Não;Não;be40f26ca2fa8420-Sim-Não-Não-Não-Não-Não-Não
4e7b785f29bd8ef1;2021;7;Sim;Não;Não;Não;Não;Não;Não;4e7b785f29bd8ef1-Sim-Não-Não-Não-Não-Não-Não
1702180c06412518;2021;11;Sim;Não;Não;Não;Não;Não;Não;1702180c06412518-Sim-Não-Não-Não-Não-Não-Não
1eef26545db26f5f;2021;11;Não;Sim;Não;Não;Sim;Não;Não;1eef26545db26f5f-Não-Sim-Não-Não-Sim-Não-Não
d880032823e82511;2021;11;Não;Não;Não;Não;Sim;Não;Não;d880032823e82511-Não-Não-Não-Não-Sim-Não-Não
4ed4d1c62b22bcab;2021;6;Não;Não;Não;Não;Sim;Não;Não;4ed4d1c62b22bcab-Não-Não-Não-Não-Sim-Não-Não
73d5efb649ca9015;2021;9;Sim;Não;Não;Não;Não;Não;Não;73d5efb649ca9015-Sim-Não-Não-Não-Não-Não-Não
10f2189d0e20677b;2021;9;Sim;Não;Não;Não;Não;Não;Não;10f2189d0e20677b-Sim-Não-Não-Não-Não-Não-Não
219d5da302c907f0;2021;3;Sim;Não;Não;Não;Não;Não;Não;219d5da302c907f0-Sim-Não-Não-Não-Não-Não-Não
66550a060b2a3118;2021;3;Sim;Não;Não;Não;Não;Não;Não;66550a060b2a3118-Sim-Não-Não-Não-Não-Não-Não
1f64bcc838cea3fc;2021;3;Sim;Não;Não;Não;Não;Não;Não;1f64bcc838cea3fc-Sim-Não-Não-Não-Não-Não-Não
2e4bba372aea4de7;2021;6;Sim;Não;Não;Não;Não;Não;Não;2e4bba372aea4de7-Sim-Não-Não-Não-Não-Não-Não
b97d7afef265d78f;2021;6;Sim;Não;Não;Não;Não;Não;Não;b97d7afef265d78f-Sim-Não-Não-Não-Não-Não-Não
0c2ac6929f055596;2021;6;Sim;Não;Não;Não;Não;Não;Não;0c2ac6929f055596-Sim-Não-Não-Não-Não-Não-Não
d4c0c2f15978e0f6;2021;4;Sim;Não;Não;Não;Não;Não;Não;d4c0c2f15978e0f6-Sim-Não-Não-Não-Não-Não-Não
33898507b247e9ed;2021;4;Sim;Não;Não;Não;Não;Não;Não;33898507b247e9ed-Sim-Não-Não-Não-Não-Não-Não
ac8de0a2ff7ee627;2021;4;Não;Sim;Não;Sim;Não;Não;Não;ac8de0a2ff7ee627-Não-Sim-Não-Sim-Não-Não-Não
e8a0b4d2237134ee;2021;4;Sim;Não;Não;Não;Não;Não;Não;e8a0b4d2237134ee-Sim-Não-Não-Não-Não-Não-Não
51c40100a2e1b5ac;2021;2;Sim;Não;Não;Não;Não;Não;Não;51c40100a2e1b5ac-Sim-Não-Não-Não-Não-Não-Não
f87ec719ba900265;2021;2;Sim;Não;Não;Não;Não;Não;Não;f87ec719ba900265-Sim-Não-Não-Não-Não-Não-Não
c275edf800e35364;2021;2;Sim;Não;Não;Não;Não;Não;Não;c275edf800e35364-Sim-Não-Não-Não-Não-Não-Não
2f98e0269fa761a3;2021;11;Sim;Não;Não;Não;Não;Não;Não;2f98e0269fa761a3-Sim-Não-Não-Não-Não-Não-Não
7244d7ee0d759d3a;2021;11;Sim;Não;Não;Não;Não;Não;Não;7244d7ee0d759d3a-Sim-Não-Não-Não-Não-Não-Não
9ab0e145b1861aae;2021;11;Sim;Não;Não;Não;Não;Não;Não;9ab0e145b1861aae-Sim-Não-Não-Não-Não-Não-Não
557e97f6cdedf22f;2021;7;Sim;Não;Não;Não;Não;Não;Não;557e97f6cdedf22f-Sim-Não-Não-Não-Não-Não-Não
09ea666d0f6bfcaa;2021;10;Sim;Não;Não;Não;Não;Não;Não;09ea666d0f6bfcaa-Sim-Não-Não-Não-Não-Não-Não
aac6b8c43311f320;2021;10;Sim;Não;Não;Não;Não;Não;Não;aac6b8c43311f320-Sim-Não-Não-Não-Não-Não-Não
5c450945af931a28;2021;10;Sim;Não;Não;Não;Não;Não;Não;5c450945af931a28-Sim-Não-Não-Não-Não-Não-Não
e2f6cbab659ba6de;2021;10;Sim;Não;Não;Não;Não;Não;Não;e2f6cbab659ba6de-Sim-Não-Não-Não-Não-Não-Não
cd2a00a0a3c4ff5c;2021;1;Sim;Não;Não;Não;Não;Não;Não;cd2a00a0a3c4ff5c-Sim-Não-Não-Não-Não-Não-Não
c1374e708d73936f;2021;6;Sim;Não;Não;Não;Não;Não;Não;c1374e708d73936f-Sim-Não-Não-Não-Não-Não-Não
ad7027f359c2d323;2021;6;Sim;Não;Não;Não;Não;Não;Não;ad7027f359c2d323-Sim-Não-Não-Não-Não-Não-Não
78b7410cbb728c07;2021;6;Não;Não;Não;Sim;Não;Não;Não;78b7410cbb728c07-Não-Não-Não-Sim-Não-Não-Não
3ce296679f07d7d7;2021;8;Não;Sim;Não;Sim;Não;Não;Não;3ce296679f07d7d7-Não-Sim-Não-Sim-Não-Não-Não
e882b2b1f595ec79;2021;8;Sim;Não;Não;Não;Não;Não;Não;e882b2b1f595ec79-Sim-Não-Não-Não-Não-Não-Não
ddaaab3b725f2713;2021;12;Sim;Não;Não;Não;Não;Não;Não;ddaaab3b725f2713-Sim-Não-Não-Não-Não-Não-Não
91ef9d97010b277c;2021;9;Sim;Não;Não;Não;Não;Não;Não;91ef9d97010b277c-Sim-Não-Não-Não-Não-Não-Não
12c50b0f2947ab05;2021;9;Sim;Não;Não;Não;Não;Não;Não;12c50b0f2947ab05-Sim-Não-Não-Não-Não-Não-Não
b405f034375cc687;2021;9;Sim;Não;Não;Não;Não;Não;Não;b405f034375cc687-Sim-Não-Não-Não-Não-Não-Não
c27832319ff31755;2021;7;Sim;Não;Não;Não;Não;Não;Não;c27832319ff31755-Sim-Não-Não-Não-Não-Não-Não
e5117cc4045f21b0;2021;5;Não;Sim;Não;Não;Não;Não;Não;e5117cc4045f21b0-Não-Sim-Não-Não-Não-Não-Não
a8c2ac1b59277879;2021;8;Sim;Não;Não;Não;Não;Não;Não;a8c2ac1b59277879-Sim-Não-Não-Não-Não-Não-Não
9b607cf7fe19f5d8;2021;8;Sim;Não;Não;Não;Não;Não;Não;9b607cf7fe19f5d8-Sim-Não-Não-Não-Não-Não-Não
558143c23e0b022f;2021;8;Sim;Não;Não;Não;Não;Não;Não;558143c23e0b022f-Sim-Não-Não-Não-Não-Não-Não
5c85c772fe6626df;2021;8;Não;Não;Não;Não;Sim;Não;Não;5c85c772fe6626df-Não-Não-Não-Não-Sim-Não-Não
b046a11d31ac5eb0;2021;12;Sim;Não;Não;Não;Não;Não;Não;b046a11d31ac5eb0-Sim-Não-Não-Não-Não-Não-Não
4a494d93ca284d56;2021;7;Sim;Não;Não;Não;Não;Não;Não;4a494d93ca284d56-Sim-Não-Não-Não-Não-Não-Não
26671bff3256e98f;2021;1;Sim;Não;Não;Não;Não;Não;Não;26671bff3256e98f-Sim-Não-Não-Não-Não-Não-Não
b065e9749f7f9248;2021;1;Sim;Não;Não;Não;Não;Não;Não;b065e9749f7f9248-Sim-Não-Não-Não-Não-Não-Não
c38c322bd6e9d590;2021;4;Sim;Não;Não;Não;Não;Não;Não;c38c322bd6e9d590-Sim-Não-Não-Não-Não-Não-Não
34a50af7000c0fb8;2021;2;Sim;Não;Não;Não;Não;Não;Não;34a50af7000c0fb8-Sim-Não-Não-Não-Não-Não-Não
7ca45cd1bda6ddd3;2021;2;Sim;Não;Não;Não;Não;Não;Não;7ca45cd1bda6ddd3-Sim-Não-Não-Não-Não-Não-Não
70a89124b3b82a40;2021;2;Não;Não;Não;Sim;Não;Não;Não;70a89124b3b82a40-Não-Não-Não-Sim-Não-Não-Não
824ab67e2dfa6573;2021;6;Sim;Não;Não;Não;Não;Não;Não;824ab67e2dfa6573-Sim-Não-Não-Não-Não-Não-Não
31aed23ffef11288;2021;6;Sim;Não;Não;Não;Não;Não;Não;31aed23ffef11288-Sim-Não-Não-Não-Não-Não-Não
b248eb5ea436d2a8;2021;1;Sim;Não;Não;Não;Não;Não;Não;b248eb5ea436d2a8-Sim-Não-Não-Não-Não-Não-Não
148d87035d296d18;2021;1;Sim;Não;Não;Não;Não;Não;Não;148d87035d296d18-Sim-Não-Não-Não-Não-Não-Não
f391792ba258bd3b;2021;6;Sim;Não;Não;Não;Não;Não;Não;f391792ba258bd3b-Sim-Não-Não-Não-Não-Não-Não
807560b1ba2a1a53;2021;6;Sim;Não;Não;Não;Não;Não;Não;807560b1ba2a1a53-Sim-Não-Não-Não-Não-Não-Não
64798251ec991fc8;2021;7;Sim;Não;Não;Não;Não;Não;Não;64798251ec991fc8-Sim-Não-Não-Não-Não-Não-Não
5951883ce14ce87d;2021;7;Sim;Não;Não;Não;Não;Não;Não;5951883ce14ce87d-Sim-Não-Não-Não-Não-Não-Não
1a638057f6fb9007;2021;8;Não;Não;Não;Não;Sim;Não;Não;1a638057f6fb9007-Não-Não-Não-Não-Sim-Não-Não
e30d7d61c6152277;2021;8;Não;Não;Sim;Não;Sim;Não;Não;e30d7d61c6152277-Não-Não-Sim-Não-Sim-Não-Não
62d77147d7441d06;2021;8;Sim;Não;Não;Não;Não;Não;Não;62d77147d7441d06-Sim-Não-Não-Não-Não-Não-Não
e48bda2076750b05;2021;8;Sim;Não;Não;Não;Não;Não;Não;e48bda2076750b05-Sim-Não-Não-Não-Não-Não-Não
578a4bec72b92c23;2021;8;Sim;Não;Não;Não;Não;Não;Não;578a4bec72b92c23-Sim-Não-Não-Não-Não-Não-Não
94170c9ee44041ed;2021;8;Não;Sim;Não;Não;Não;Não;Não;94170c9ee44041ed-Não-Sim-Não-Não-Não-Não-Não
5d1eef9d1ac92b79;2021;8;Sim;Não;Não;Não;Não;Não;Não;5d1eef9d1ac92b79-Sim-Não-Não-Não-Não-Não-Não
a0730e4d94feba98;2021;8;Sim;Não;Não;Não;Não;Não;Não;a0730e4d94feba98-Sim-Não-Não-Não-Não-Não-Não
