numero_ocorrencia_associado;ano_fato;mes_numerico_fato;boa;buracos;material_na_pista;ondulada;outras_no_historico;rachadura;sulcos_horizontais;verificacao
ad8dee7c72ffd0b5;2020;11;Sim;Não;Não;Não;Não;Não;Não;ad8dee7c72ffd0b5-Sim-Não-Não-Não-Não-Não-Não
8090e835f369b063;2020;6;Sim;Não;Não;Não;Não;Não;Não;8090e835f369b063-Sim-Não-Não-Não-Não-Não-Não
4507a53f302084c1;2020;9;Sim;Não;Não;Não;Não;Não;Não;4507a53f302084c1-Sim-Não-Não-Não-Não-Não-Não
689bcfddc28b16f0;2020;4;Sim;Não;Não;Não;Não;Não;Não;689bcfddc28b16f0-Sim-Não-Não-Não-Não-Não-Não
17c237ca470f67cc;2020;8;Sim;Não;Não;Não;Não;Não;Não;17c237ca470f67cc-Sim-Não-Não-Não-Não-Não-Não
074c719c67c57b41;2020;11;Sim;Não;Não;Não;Não;Não;Não;074c719c67c57b41-Sim-Não-Não-Não-Não-Não-Não
18b70d7199e368ba;2020;11;Não;Sim;Não;Não;Não;Não;Não;18b70d7199e368ba-Não-Sim-Não-Não-Não-Não-Não
baf1399645b98a8f;2020;10;Não;Não;Não;Não;Sim;Não;Não;baf1399645b98a8f-Não-Não-Não-Não-Sim-Não-Não
a4a2dfa72dc8d3ab;2020;11;Sim;Não;Não;Não;Não;Não;Não;a4a2dfa72dc8d3ab-Sim-Não-Não-Não-Não-Não-Não
1acd8434a1e6b73b;2020;11;Sim;Não;Não;Não;Não;Não;Não;1acd8434a1e6b73b-Sim-Não-Não-Não-Não-Não-Não
485b3aab02954a29;2020;5;Sim;Não;Não;Não;Não;Não;Não;485b3aab02954a29-Sim-Não-Não-Não-Não-Não-Não
565c776a4112f901;2020;5;Sim;Não;Não;Não;Não;Não;Não;565c776a4112f901-Sim-Não-Não-Não-Não-Não-Não
083dd50d2d97086e;2020;5;Sim;Não;Não;Não;Não;Não;Não;083dd50d2d97086e-Sim-Não-Não-Não-Não-Não-Não
4d2780e162e292cf;2020;9;Sim;Não;Não;Não;Não;Não;Não;4d2780e162e292cf-Sim-Não-Não-Não-Não-Não-Não
90882521ed9ff7ae;2020;9;Sim;Não;Não;Não;Não;Não;Não;90882521ed9ff7ae-Sim-Não-Não-Não-Não-Não-Não
07e05fb587d395c2;2020;4;Sim;Não;Não;Não;Não;Não;Não;07e05fb587d395c2-Sim-Não-Não-Não-Não-Não-Não
a0d8d69e9fd5070f;2020;4;Sim;Não;Não;Não;Não;Não;Não;a0d8d69e9fd5070f-Sim-Não-Não-Não-Não-Não-Não
1a6b50cc76daf7ab;2020;12;Não;Não;Não;Sim;Não;Não;Não;1a6b50cc76daf7ab-Não-Não-Não-Sim-Não-Não-Não
1cbed4542b986b7c;2020;11;Sim;Não;Não;Não;Não;Não;Não;1cbed4542b986b7c-Sim-Não-Não-Não-Não-Não-Não
3d40ccde72effa19;2020;10;Sim;Não;Não;Não;Não;Não;Não;3d40ccde72effa19-Sim-Não-Não-Não-Não-Não-Não
d2d9c78a9406576f;2020;10;Sim;Não;Não;Não;Não;Não;Não;d2d9c78a9406576f-Sim-Não-Não-Não-Não-Não-Não
1050109055929080;2020;12;Sim;Não;Não;Não;Não;Não;Não;1050109055929081-Sim-Não-Não-Não-Não-Não-Não
848d1721cacf142e;2020;12;Sim;Não;Não;Não;Não;Não;Não;848d1721cacf142e-Sim-Não-Não-Não-Não-Não-Não
cf30ed641d8a6746;2020;3;Sim;Não;Não;Não;Não;Não;Não;cf30ed641d8a6746-Sim-Não-Não-Não-Não-Não-Não
e03ae1aaf99368db;2020;3;Sim;Não;Não;Não;Não;Não;Não;e03ae1aaf99368db-Sim-Não-Não-Não-Não-Não-Não
7e3ea0fbfe1f066f;2020;3;Sim;Não;Não;Não;Não;Não;Não;7e3ea0fbfe1f066f-Sim-Não-Não-Não-Não-Não-Não
e6027cd1ce5a78cc;2020;3;Sim;Não;Não;Não;Não;Não;Não;e6027cd1ce5a78cc-Sim-Não-Não-Não-Não-Não-Não
0341a342aa66a5e8;2020;3;Sim;Não;Não;Não;Não;Não;Não;0341a342aa66a5e8-Sim-Não-Não-Não-Não-Não-Não
3e148c9b204c4b73;2020;3;Não;Não;Não;Não;Sim;Não;Não;3e148c9b204c4b73-Não-Não-Não-Não-Sim-Não-Não
4ec9f445ab3f2820;2020;3;Sim;Não;Não;Não;Não;Não;Não;4ec9f445ab3f2820-Sim-Não-Não-Não-Não-Não-Não
08896418462094fc;2020;3;Sim;Não;Não;Não;Não;Não;Não;08896418462094fc-Sim-Não-Não-Não-Não-Não-Não
ab55c49bc3b560e1;2020;3;Sim;Não;Não;Não;Não;Não;Não;ab55c49bc3b560e1-Sim-Não-Não-Não-Não-Não-Não
f2c90f69542c3282;2020;6;Sim;Não;Não;Não;Não;Não;Não;f2c90f69542c3282-Sim-Não-Não-Não-Não-Não-Não
0fd9603c7c5e5377;2020;2;Sim;Não;Não;Não;Não;Não;Não;0fd9603c7c5e5377-Sim-Não-Não-Não-Não-Não-Não
20262a82a9aff4a9;2020;2;Sim;Não;Não;Não;Não;Não;Não;20262a82a9aff4a9-Sim-Não-Não-Não-Não-Não-Não
6a1aafff93c26eff;2020;2;Sim;Não;Não;Não;Não;Não;Não;6a1aafff93c26eff-Sim-Não-Não-Não-Não-Não-Não
ccd356fb42e0d72d;2020;2;Sim;Não;Não;Não;Não;Não;Não;ccd356fb42e0d72d-Sim-Não-Não-Não-Não-Não-Não
abcd574242924b0f;2020;9;Sim;Não;Não;Não;Não;Não;Não;abcd574242924b0f-Sim-Não-Não-Não-Não-Não-Não
2de83eddcc6f8db7;2020;10;Sim;Não;Não;Não;Não;Não;Não;2de83eddcc6f8db7-Sim-Não-Não-Não-Não-Não-Não
c663f7a02ccb9977;2020;10;Sim;Não;Não;Não;Não;Não;Não;c663f7a02ccb9977-Sim-Não-Não-Não-Não-Não-Não
74c433b22907e9aa;2020;5;Sim;Não;Não;Não;Não;Não;Não;74c433b22907e9aa-Sim-Não-Não-Não-Não-Não-Não
ecb1da7ada456f2e;2020;12;Não;Sim;Não;Não;Não;Não;Não;ecb1da7ada456f2e-Não-Sim-Não-Não-Não-Não-Não
a2f5f0730597a4eb;2020;12;Sim;Não;Não;Não;Não;Não;Não;a2f5f0730597a4eb-Sim-Não-Não-Não-Não-Não-Não
9ded523ac52de88a;2020;6;Sim;Não;Não;Não;Não;Não;Não;9ded523ac52de88a-Sim-Não-Não-Não-Não-Não-Não
7237c1144ce98316;2020;9;Sim;Não;Não;Não;Não;Não;Não;7237c1144ce98316-Sim-Não-Não-Não-Não-Não-Não
f133ed183fc710ee;2020;9;Sim;Não;Não;Não;Não;Não;Não;f133ed183fc710ee-Sim-Não-Não-Não-Não-Não-Não
6e03cb7b552bd15b;2020;9;Sim;Não;Não;Não;Não;Não;Não;6e03cb7b552bd15b-Sim-Não-Não-Não-Não-Não-Não
2ec0647cfa74f0c0;2020;9;Sim;Não;Não;Não;Não;Não;Não;2ec0647cfa74f0c0-Sim-Não-Não-Não-Não-Não-Não
8d0632c98b4ce124;2020;5;Sim;Não;Não;Não;Não;Não;Não;8d0632c98b4ce124-Sim-Não-Não-Não-Não-Não-Não
849b61a242b27583;2020;5;Sim;Não;Não;Não;Não;Não;Não;849b61a242b27583-Sim-Não-Não-Não-Não-Não-Não
3cdda1f1c8d4e5a8;2020;5;Sim;Não;Não;Não;Não;Não;Não;3cdda1f1c8d4e5a8-Sim-Não-Não-Não-Não-Não-Não
48039217d907402a;2020;6;Sim;Não;Não;Não;Não;Não;Não;48039217d907402a-Sim-Não-Não-Não-Não-Não-Não
b68ec837842210f5;2020;7;Não;Não;Não;Sim;Não;Não;Não;b68ec837842210f5-Não-Não-Não-Sim-Não-Não-Não
b432aa25e37789bb;2020;7;Sim;Não;Não;Não;Não;Não;Não;b432aa25e37789bb-Sim-Não-Não-Não-Não-Não-Não
778750e9eb403419;2020;3;Sim;Não;Não;Não;Não;Não;Não;778750e9eb403419-Sim-Não-Não-Não-Não-Não-Não
180751ac551f5cff;2020;3;Sim;Não;Não;Não;Não;Não;Não;180751ac551f5cff-Sim-Não-Não-Não-Não-Não-Não
3f5c463b1c711199;2020;3;Sim;Não;Não;Não;Não;Não;Não;3f5c463b1c711199-Sim-Não-Não-Não-Não-Não-Não
9cdfa0c8102aa224;2020;3;Sim;Não;Não;Não;Não;Não;Não;9cdfa0c8102aa224-Sim-Não-Não-Não-Não-Não-Não
2a3b47587d9bfc34;2020;3;Sim;Não;Não;Não;Não;Não;Não;2a3b47587d9bfc34-Sim-Não-Não-Não-Não-Não-Não
541168929bc6d532;2020;4;Sim;Não;Não;Não;Não;Não;Não;541168929bc6d532-Sim-Não-Não-Não-Não-Não-Não
9171b299550dcb42;2020;4;Sim;Não;Não;Não;Não;Não;Não;9171b299550dcb42-Sim-Não-Não-Não-Não-Não-Não
82a78cfa62ad77fd;2020;4;Sim;Não;Não;Não;Não;Não;Não;82a78cfa62ad77fd-Sim-Não-Não-Não-Não-Não-Não
9ce92e980416cbbd;2020;4;Sim;Não;Não;Não;Não;Não;Não;9ce92e980416cbbd-Sim-Não-Não-Não-Não-Não-Não
0da4e6bafb00a451;2020;4;Sim;Não;Não;Não;Não;Não;Não;0da4e6bafb00a451-Sim-Não-Não-Não-Não-Não-Não
0fd0f664b10bf32f;2020;4;Não;Não;Não;Sim;Não;Sim;Não;0fd0f664b10bf32f-Não-Não-Não-Sim-Não-Sim-Não
75c60c91f19e7757;2020;4;Não;Não;Não;Não;Sim;Não;Não;75c60c91f19e7757-Não-Não-Não-Não-Sim-Não-Não
c0887ec96f6dbb3b;2020;3;Sim;Não;Não;Não;Não;Não;Não;c0887ec96f6dbb3b-Sim-Não-Não-Não-Não-Não-Não
f32262285b407481;2020;3;Sim;Não;Não;Não;Não;Não;Não;f32262285b407481-Sim-Não-Não-Não-Não-Não-Não
446d241ef39c73a5;2020;3;Sim;Não;Não;Não;Não;Não;Não;446d241ef39c73a5-Sim-Não-Não-Não-Não-Não-Não
55dca4cfab9b6113;2020;3;Sim;Não;Não;Não;Não;Não;Não;55dca4cfab9b6113-Sim-Não-Não-Não-Não-Não-Não
4f5ad4809a945d21;2020;5;Sim;Não;Não;Não;Não;Não;Não;4f5ad4809a945d21-Sim-Não-Não-Não-Não-Não-Não
941830499b39b81e;2020;5;Sim;Não;Não;Não;Não;Não;Não;941830499b39b81e-Sim-Não-Não-Não-Não-Não-Não
210d09a6538f0b3e;2020;10;Sim;Não;Não;Não;Não;Não;Não;210d09a6538f0b3e-Sim-Não-Não-Não-Não-Não-Não
5e32ae21fda4c48b;2020;10;Sim;Não;Não;Não;Não;Não;Não;5e32ae21fda4c48b-Sim-Não-Não-Não-Não-Não-Não
d1d38f3a739d95a5;2020;9;Sim;Não;Não;Não;Não;Não;Não;d1d38f3a739d95a5-Sim-Não-Não-Não-Não-Não-Não
fc0b63116479ebc4;2020;9;Sim;Não;Não;Não;Não;Não;Não;fc0b63116479ebc4-Sim-Não-Não-Não-Não-Não-Não
c2db02c555449267;2020;5;Não;Não;Não;Sim;Não;Não;Não;c2db02c555449267-Não-Não-Não-Sim-Não-Não-Não
ee24b2497f23c4f0;2020;5;Sim;Não;Não;Não;Não;Não;Não;ee24b2497f23c4f0-Sim-Não-Não-Não-Não-Não-Não
642298c85aa21b16;2020;10;Sim;Não;Não;Não;Não;Não;Não;642298c85aa21b16-Sim-Não-Não-Não-Não-Não-Não
bc9d3f07e3b46ac3;2020;10;Sim;Não;Não;Não;Não;Não;Não;bc9d3f07e3b46ac3-Sim-Não-Não-Não-Não-Não-Não
626ec9938f96e75e;2020;10;Sim;Não;Não;Não;Não;Não;Não;626ec9938f96e75e-Sim-Não-Não-Não-Não-Não-Não
cb4c5c728108a92c;2020;4;Sim;Não;Não;Não;Não;Não;Não;cb4c5c728108a92c-Sim-Não-Não-Não-Não-Não-Não
b08a2ee219799297;2020;10;Sim;Não;Não;Não;Não;Não;Não;b08a2ee219799297-Sim-Não-Não-Não-Não-Não-Não
7327cf8663fdf742;2020;9;Sim;Não;Não;Não;Não;Não;Não;7327cf8663fdf742-Sim-Não-Não-Não-Não-Não-Não
24561310210bc82b;2020;8;Sim;Não;Não;Não;Não;Não;Não;24561310210bc82b-Sim-Não-Não-Não-Não-Não-Não
af5e6a9723be1534;2020;11;Sim;Não;Não;Não;Não;Não;Não;af5e6a9723be1534-Sim-Não-Não-Não-Não-Não-Não
c92bb29c444556e2;2020;8;Sim;Não;Não;Não;Não;Não;Não;c92bb29c444556e2-Sim-Não-Não-Não-Não-Não-Não
a31c4c5a0eba9a10;2020;11;Sim;Não;Não;Não;Não;Não;Não;a31c4c5a0eba9a10-Sim-Não-Não-Não-Não-Não-Não
f085f1e7e22bef94;2020;11;Não;Não;Não;Não;Não;Sim;Não;f085f1e7e22bef94-Não-Não-Não-Não-Não-Sim-Não
434b69d95e76357c;2020;11;Não;Sim;Não;Sim;Não;Não;Não;434b69d95e76357c-Não-Sim-Não-Sim-Não-Não-Não
6ee931098e86eba3;2020;11;Sim;Não;Não;Não;Não;Não;Não;6ee931098e86eba3-Sim-Não-Não-Não-Não-Não-Não
0aa159dfa7b79619;2020;11;Sim;Não;Não;Não;Não;Não;Não;0aa159dfa7b79619-Sim-Não-Não-Não-Não-Não-Não
53950755e2da73c2;2020;11;Sim;Não;Não;Não;Não;Não;Não;53950755e2da73c2-Sim-Não-Não-Não-Não-Não-Não
dc3e774c6c7fc994;2020;7;Sim;Não;Não;Não;Não;Não;Não;dc3e774c6c7fc994-Sim-Não-Não-Não-Não-Não-Não
48899d1368cdb7ee;2020;7;Sim;Não;Não;Não;Não;Não;Não;48899d1368cdb7ee-Sim-Não-Não-Não-Não-Não-Não
7b5f747f408f89ed;2020;2;Sim;Não;Não;Não;Não;Não;Não;7b5f747f408f89ed-Sim-Não-Não-Não-Não-Não-Não
da5ba7bb50fa3b82;2020;6;Sim;Não;Não;Não;Não;Não;Não;da5ba7bb50fa3b82-Sim-Não-Não-Não-Não-Não-Não
6580b40fab8582fe;2020;6;Sim;Não;Não;Não;Não;Não;Não;6580b40fab8582fe-Sim-Não-Não-Não-Não-Não-Não
37fb11475a305406;2020;2;Sim;Não;Não;Não;Não;Não;Não;37fb11475a305406-Sim-Não-Não-Não-Não-Não-Não
6d5052431671d2f1;2020;2;Sim;Não;Não;Não;Não;Não;Não;6d5052431671d2f1-Sim-Não-Não-Não-Não-Não-Não
a83da32c1e7cf17d;2020;2;Sim;Não;Não;Não;Não;Não;Não;a83da32c1e7cf17d-Sim-Não-Não-Não-Não-Não-Não
3bd4006346f1647e;2020;12;Sim;Não;Não;Não;Não;Não;Não;3bd4006346f1647e-Sim-Não-Não-Não-Não-Não-Não
fae40ac3fa9e5e23;2020;11;Não;Não;Não;Não;Sim;Não;Não;fae40ac3fa9e5e23-Não-Não-Não-Não-Sim-Não-Não
a336e10bf6053d01;2020;1;Sim;Não;Não;Não;Não;Não;Não;a336e10bf6053d01-Sim-Não-Não-Não-Não-Não-Não
eff0bf0142afa735;2020;1;Sim;Não;Não;Não;Não;Não;Não;eff0bf0142afa735-Sim-Não-Não-Não-Não-Não-Não
1be9f5bde465ab3f;2020;1;Sim;Não;Não;Não;Não;Não;Não;1be9f5bde465ab3f-Sim-Não-Não-Não-Não-Não-Não
56af6243ce794155;2020;1;Sim;Não;Não;Não;Não;Não;Não;56af6243ce794155-Sim-Não-Não-Não-Não-Não-Não
8da32fd9efc83a79;2020;2;Sim;Não;Não;Não;Não;Não;Não;8da32fd9efc83a79-Sim-Não-Não-Não-Não-Não-Não
2d729d0deaeb7f7d;2020;2;Não;Não;Não;Não;Sim;Não;Não;2d729d0deaeb7f7d-Não-Não-Não-Não-Sim-Não-Não
6d81d922e6636165;2020;7;Sim;Não;Não;Não;Não;Não;Não;6d81d922e6636165-Sim-Não-Não-Não-Não-Não-Não
e543bf69eb1646ff;2020;7;Sim;Não;Não;Não;Não;Não;Não;e543bf69eb1646ff-Sim-Não-Não-Não-Não-Não-Não
dc8999d0710c537b;2020;11;Sim;Não;Não;Não;Não;Não;Não;dc8999d0710c537b-Sim-Não-Não-Não-Não-Não-Não
1a00596a29c82a59;2020;11;Sim;Não;Não;Não;Não;Não;Não;1a00596a29c82a59-Sim-Não-Não-Não-Não-Não-Não
cbbb836eeec88784;2020;11;Sim;Não;Não;Não;Não;Não;Não;cbbb836eeec88784-Sim-Não-Não-Não-Não-Não-Não
39d7dce954045ae7;2020;11;Sim;Não;Não;Não;Não;Não;Não;39d7dce954045ae7-Sim-Não-Não-Não-Não-Não-Não
8c2c4446f2bc4896;2020;9;Sim;Não;Não;Não;Não;Não;Não;8c2c4446f2bc4896-Sim-Não-Não-Não-Não-Não-Não
c2e8fb7e16956b48;2020;9;Sim;Não;Não;Não;Não;Não;Não;c2e8fb7e16956b48-Sim-Não-Não-Não-Não-Não-Não
e00869cb45ed5217;2020;9;Sim;Não;Não;Não;Não;Não;Não;e00869cb45ed5217-Sim-Não-Não-Não-Não-Não-Não
0252eec9c7799539;2020;9;Sim;Não;Não;Não;Não;Não;Não;0252eec9c7799539-Sim-Não-Não-Não-Não-Não-Não
446b6199aeba4ae8;2020;5;Sim;Não;Não;Não;Não;Não;Não;446b6199aeba4ae8-Sim-Não-Não-Não-Não-Não-Não
0a23a6c3e824a3b5;2020;8;Sim;Não;Não;Não;Não;Não;Não;0a23a6c3e824a3b5-Sim-Não-Não-Não-Não-Não-Não
8551787f3c2a2dcd;2020;4;Sim;Não;Não;Não;Não;Não;Não;8551787f3c2a2dcd-Sim-Não-Não-Não-Não-Não-Não
a6b4642cba79778d;2020;4;Sim;Não;Não;Não;Não;Não;Não;a6b4642cba79778d-Sim-Não-Não-Não-Não-Não-Não
361bce62bce72c12;2020;4;Sim;Não;Não;Não;Não;Não;Não;361bce62bce72c12-Sim-Não-Não-Não-Não-Não-Não
cb8b001e7100494f;2020;4;Sim;Não;Não;Não;Não;Não;Não;cb8b001e7100494f-Sim-Não-Não-Não-Não-Não-Não
0e867be17750657f;2020;4;Sim;Não;Não;Não;Não;Não;Não;0e867be17750657f-Sim-Não-Não-Não-Não-Não-Não
c08f0aa055d1ee83;2020;4;Sim;Não;Não;Não;Não;Não;Não;c08f0aa055d1ee83-Sim-Não-Não-Não-Não-Não-Não
0f4d77fba8e7b620;2020;6;Não;Não;Não;Sim;Não;Não;Não;0f4d77fba8e7b620-Não-Não-Não-Sim-Não-Não-Não
0765a6b0f04d38c0;2020;1;Sim;Não;Não;Não;Não;Não;Não;0765a6b0f04d38c0-Sim-Não-Não-Não-Não-Não-Não
e3439e7dee22ee15;2020;1;Sim;Não;Não;Não;Não;Não;Não;e3439e7dee22ee15-Sim-Não-Não-Não-Não-Não-Não
c6440a3953aff667;2020;11;Sim;Não;Não;Não;Não;Não;Não;c6440a3953aff667-Sim-Não-Não-Não-Não-Não-Não
6882253521c3eb4a;2020;11;Sim;Não;Não;Não;Não;Não;Não;6882253521c3eb4a-Sim-Não-Não-Não-Não-Não-Não
1c00f2a2b11ff5f7;2020;11;Sim;Não;Não;Não;Não;Não;Não;1c00f2a2b11ff5f7-Sim-Não-Não-Não-Não-Não-Não
165c570d7f3214cc;2020;12;Sim;Não;Não;Não;Não;Não;Não;165c570d7f3214cc-Sim-Não-Não-Não-Não-Não-Não
47502015bf58957a;2020;11;Sim;Não;Não;Não;Não;Não;Não;47502015bf58957a-Sim-Não-Não-Não-Não-Não-Não
81e175bb9bd07fc0;2020;11;Sim;Não;Não;Não;Não;Não;Não;81e175bb9bd07fc0-Sim-Não-Não-Não-Não-Não-Não
dcf2ebda00e525c4;2020;11;Não;Não;Não;Não;Sim;Não;Não;dcf2ebda00e525c4-Não-Não-Não-Não-Sim-Não-Não
355272ca8b104846;2020;10;Sim;Não;Não;Não;Não;Não;Não;355272ca8b104846-Sim-Não-Não-Não-Não-Não-Não
15e624f4b7c04b58;2020;10;Sim;Não;Não;Não;Não;Não;Não;15e624f4b7c04b58-Sim-Não-Não-Não-Não-Não-Não
f4d51a870c41010d;2020;10;Sim;Não;Não;Não;Não;Não;Não;f4d51a870c41010d-Sim-Não-Não-Não-Não-Não-Não
b84b0d9c396b367b;2020;9;Sim;Não;Não;Não;Não;Não;Não;b84b0d9c396b367b-Sim-Não-Não-Não-Não-Não-Não
2c8eed1c93cd3389;2020;9;Sim;Não;Não;Não;Não;Não;Não;2c8eed1c93cd3389-Sim-Não-Não-Não-Não-Não-Não
bc4316671df2fa24;2020;10;Sim;Não;Não;Não;Não;Não;Não;bc4316671df2fa24-Sim-Não-Não-Não-Não-Não-Não
1ec208c70fc06752;2020;10;Sim;Não;Não;Não;Não;Não;Não;1ec208c70fc06752-Sim-Não-Não-Não-Não-Não-Não
2e14453fa9c76545;2020;3;Sim;Não;Não;Não;Não;Não;Não;2e14453fa9c76545-Sim-Não-Não-Não-Não-Não-Não
521c8b57cb999222;2020;4;Sim;Não;Não;Não;Não;Não;Não;521c8b57cb999222-Sim-Não-Não-Não-Não-Não-Não
4ac098ee3d330544;2020;3;Sim;Não;Não;Não;Não;Não;Não;4ac098ee3d330544-Sim-Não-Não-Não-Não-Não-Não
1504da4fd911882d;2020;3;Sim;Não;Não;Não;Não;Não;Não;1504da4fd911882d-Sim-Não-Não-Não-Não-Não-Não
7e0bcd60ebf4f4fa;2020;3;Não;Não;Não;Sim;Não;Não;Não;7e0bcd60ebf4f4fa-Não-Não-Não-Sim-Não-Não-Não
ae3247815bb5de26;2020;2;Sim;Não;Não;Não;Não;Não;Não;ae3247815bb5de26-Sim-Não-Não-Não-Não-Não-Não
c005413624e9de20;2020;11;Sim;Não;Não;Não;Não;Não;Não;c005413624e9de20-Sim-Não-Não-Não-Não-Não-Não
36065eb4519366da;2020;9;Não;Não;Não;Não;Sim;Não;Não;36065eb4519366da-Não-Não-Não-Não-Sim-Não-Não
375507282310b83c;2020;9;Sim;Não;Não;Não;Não;Não;Não;375507282310b83c-Sim-Não-Não-Não-Não-Não-Não
bffadb4436a1bf57;2020;9;Sim;Não;Não;Não;Não;Não;Não;bffadb4436a1bf57-Sim-Não-Não-Não-Não-Não-Não
afc2cca049d01aa5;2020;9;Sim;Não;Não;Não;Não;Não;Não;afc2cca049d01aa5-Sim-Não-Não-Não-Não-Não-Não
6dc9fad7d345ed5d;2020;7;Sim;Não;Não;Não;Não;Não;Não;6dc9fad7d345ed5d-Sim-Não-Não-Não-Não-Não-Não
594dc20b369d2dae;2020;6;Sim;Não;Não;Não;Não;Não;Não;594dc20b369d2dae-Sim-Não-Não-Não-Não-Não-Não
7585f856c95550f9;2020;7;Sim;Não;Não;Não;Não;Não;Não;7585f856c95550f9-Sim-Não-Não-Não-Não-Não-Não
fbcad89d4807795e;2020;8;Sim;Não;Não;Não;Não;Não;Não;fbcad89d4807795e-Sim-Não-Não-Não-Não-Não-Não
4c934f616c40f59d;2020;11;Sim;Não;Não;Não;Não;Não;Não;4c934f616c40f59d-Sim-Não-Não-Não-Não-Não-Não
4db2cb18739484e0;2020;7;Sim;Não;Não;Não;Não;Não;Não;4db2cb18739484e0-Sim-Não-Não-Não-Não-Não-Não
abab12e4e442661e;2020;7;Sim;Não;Não;Não;Não;Não;Não;abab12e4e442661e-Sim-Não-Não-Não-Não-Não-Não
47b2a861e090ad46;2020;7;Sim;Não;Não;Não;Não;Não;Não;47b2a861e090ad46-Sim-Não-Não-Não-Não-Não-Não
b9a0d217e31b2b4d;2020;6;Sim;Não;Não;Não;Não;Não;Não;b9a0d217e31b2b4d-Sim-Não-Não-Não-Não-Não-Não
3865d0a208a9eb39;2020;5;Sim;Não;Não;Não;Não;Não;Não;3865d0a208a9eb39-Sim-Não-Não-Não-Não-Não-Não
b1540e827858c473;2020;9;Sim;Não;Não;Não;Não;Não;Não;b1540e827858c473-Sim-Não-Não-Não-Não-Não-Não
beeee52e7258c9a2;2020;1;Sim;Não;Não;Não;Não;Não;Não;beeee52e7258c9a2-Sim-Não-Não-Não-Não-Não-Não
7e9680d17375297c;2020;2;Sim;Não;Não;Não;Não;Não;Não;7e9680d17375297c-Sim-Não-Não-Não-Não-Não-Não
4bb7d765e0da61d3;2020;11;Sim;Não;Não;Não;Não;Não;Não;4bb7d765e0da61d3-Sim-Não-Não-Não-Não-Não-Não
82d5dd0dee8ba261;2020;11;Não;Não;Não;Não;Sim;Não;Não;82d5dd0dee8ba261-Não-Não-Não-Não-Sim-Não-Não
df55fdba2a9fa9f6;2020;5;Sim;Não;Não;Não;Não;Não;Não;df55fdba2a9fa9f6-Sim-Não-Não-Não-Não-Não-Não
85997d2c63ff74be;2020;7;Sim;Não;Não;Não;Não;Não;Não;85997d2c63ff74be-Sim-Não-Não-Não-Não-Não-Não
b391857699979d6c;2020;7;Sim;Não;Não;Não;Não;Não;Não;b391857699979d6c-Sim-Não-Não-Não-Não-Não-Não
6487264118b05caa;2020;7;Sim;Não;Não;Não;Não;Não;Não;6487264118b05caa-Sim-Não-Não-Não-Não-Não-Não
17c2d11dd837322f;2020;2;Sim;Não;Não;Não;Não;Não;Não;17c2d11dd837322f-Sim-Não-Não-Não-Não-Não-Não
