numero_ocorrencia_associado;ano_fato;mes_numerico_fato;boa;buracos;material_na_pista;ondulada;outras_no_historico;rachadura;sulcos_horizontais;verificacao
43d7c11a4f9d4a5b;2022;12;Sim;Não;Não;Não;Não;Não;Não;43d7c11a4f9d4a5b-Sim-Não-Não-Não-Não-Não-Não
03bea3d9b6e66d94;2022;5;Sim;Não;Não;Não;Não;Não;Não;03bea3d9b6e66d94-Sim-Não-Não-Não-Não-Não-Não
fbb92e8bcb8ea7fa;2022;3;Não;Não;Não;Não;Sim;Não;Não;fbb92e8bcb8ea7fa-Não-Não-Não-Não-Sim-Não-Não
3e072b6024b00dff;2022;3;Sim;Não;Não;Não;Não;Não;Não;3e072b6024b00dff-Sim-Não-Não-Não-Não-Não-Não
acca3ac8371062d8;2022;1;Sim;Não;Não;Não;Não;Não;Não;acca3ac8371062d8-Sim-Não-Não-Não-Não-Não-Não
fa5917fd3c2a2ffb;2022;1;Sim;Não;Não;Não;Não;Não;Não;fa5917fd3c2a2ffb-Sim-Não-Não-Não-Não-Não-Não
dcab1ca8855d3f21;2022;1;Sim;Sim;Não;Não;Não;Não;Não;dcab1ca8855d3f21-Sim-Sim-Não-Não-Não-Não-Não
4109d88eb5e15b3e;2022;1;Sim;Não;Não;Não;Não;Não;Não;4109d88eb5e15b3e-Sim-Não-Não-Não-Não-Não-Não
c1d96f5d19654010;2022;1;Sim;Não;Não;Não;Não;Não;Não;c1d96f5d19654010-Sim-Não-Não-Não-Não-Não-Não
a03846bf13efee24;2022;1;Sim;Não;Não;Não;Não;Não;Não;a03846bf13efee24-Sim-Não-Não-Não-Não-Não-Não
7a905bde0878fe49;2022;9;Sim;Não;Não;Não;Não;Não;Não;7a905bde0878fe49-Sim-Não-Não-Não-Não-Não-Não
c7f7862ffdbe1c91;2022;3;Sim;Não;Não;Não;Não;Não;Não;c7f7862ffdbe1c91-Sim-Não-Não-Não-Não-Não-Não
a5d42ec0f7a7a6da;2022;3;Sim;Não;Não;Não;Não;Não;Não;a5d42ec0f7a7a6da-Sim-Não-Não-Não-Não-Não-Não
d20d41c0aee862ef;2022;10;Não;Não;Não;Não;Sim;Não;Não;d20d41c0aee862ef-Não-Não-Não-Não-Sim-Não-Não
f94b4792a780fc20;2022;10;Sim;Não;Não;Não;Não;Não;Não;f94b4792a780fc20-Sim-Não-Não-Não-Não-Não-Não
dd10593a4035e00b;2022;8;Sim;Não;Não;Não;Não;Não;Não;dd10593a4035e00b-Sim-Não-Não-Não-Não-Não-Não
acf2530e24b8026c;2022;4;Sim;Não;Não;Não;Não;Não;Não;acf2530e24b8026c-Sim-Não-Não-Não-Não-Não-Não
dd11ef7e290ffcc9;2022;4;Sim;Não;Não;Não;Não;Não;Não;dd11ef7e290ffcc9-Sim-Não-Não-Não-Não-Não-Não
7a1c3940c07f5872;2022;3;Sim;Não;Não;Não;Não;Não;Não;7a1c3940c07f5872-Sim-Não-Não-Não-Não-Não-Não
7ccf8a3e9d5b5dac;2022;3;Sim;Não;Não;Não;Não;Não;Não;7ccf8a3e9d5b5dac-Sim-Não-Não-Não-Não-Não-Não
663b611cdfe3695d;2022;3;Não;Não;Não;Não;Sim;Não;Não;663b611cdfe3695d-Não-Não-Não-Não-Sim-Não-Não
3f371ed70663ba10;2022;6;Não;Sim;Não;Não;Não;Não;Não;3f371ed70663ba10-Não-Sim-Não-Não-Não-Não-Não
3f9b651dd536a200;2022;9;Sim;Não;Não;Não;Não;Não;Não;3f9b651dd536a200-Sim-Não-Não-Não-Não-Não-Não
7703c471b09a61ac;2022;9;Sim;Não;Não;Não;Não;Não;Não;7703c471b09a61ac-Sim-Não-Não-Não-Não-Não-Não
02f578ec257811ec;2022;9;Sim;Não;Não;Não;Não;Não;Não;02f578ec257811ec-Sim-Não-Não-Não-Não-Não-Não
eecede4324c0bd0b;2022;9;Sim;Não;Não;Não;Não;Não;Não;eecede4324c0bd0b-Sim-Não-Não-Não-Não-Não-Não
4a7e8b492e4cbd34;2022;12;Sim;Não;Não;Não;Não;Não;Não;4a7e8b492e4cbd34-Sim-Não-Não-Não-Não-Não-Não
075fd3f6ec726840;2022;12;Não;Não;Não;Não;Sim;Não;Não;075fd3f6ec726840-Não-Não-Não-Não-Sim-Não-Não
443af283dc97182c;2022;1;Sim;Não;Não;Não;Não;Não;Não;443af283dc97182c-Sim-Não-Não-Não-Não-Não-Não
a0c5ee7beeb4d5b3;2022;1;Sim;Não;Não;Não;Não;Não;Não;a0c5ee7beeb4d5b3-Sim-Não-Não-Não-Não-Não-Não
57b99d1416470235;2022;8;Sim;Não;Não;Não;Não;Não;Não;57b99d1416470235-Sim-Não-Não-Não-Não-Não-Não
2ecd526caae3bb2b;2022;6;Sim;Não;Não;Não;Não;Não;Não;2ecd526caae3bb2b-Sim-Não-Não-Não-Não-Não-Não
2385c9adb3cc9da2;2022;12;Não;Sim;Não;Não;Não;Sim;Não;2385c9adb3cc9da2-Não-Sim-Não-Não-Não-Sim-Não
283a9316fa731d2d;2022;11;Sim;Não;Não;Não;Não;Não;Não;283a9316fa731d2d-Sim-Não-Não-Não-Não-Não-Não
51e68d2a72743de7;2022;11;Sim;Não;Não;Não;Não;Não;Não;51e68d2a72743de7-Sim-Não-Não-Não-Não-Não-Não
db4a4ab57f271714;2022;3;Sim;Não;Não;Não;Não;Não;Não;db4a4ab57f271714-Sim-Não-Não-Não-Não-Não-Não
9e95916a3cc3d727;2022;3;Sim;Não;Não;Não;Não;Não;Não;9e95916a3cc3d727-Sim-Não-Não-Não-Não-Não-Não
913c8c37b4dae49d;2022;7;Sim;Não;Não;Não;Não;Não;Não;913c8c37b4dae49d-Sim-Não-Não-Não-Não-Não-Não
17c18d7bad381d88;2022;9;Sim;Não;Não;Não;Não;Não;Não;17c18d7bad381d88-Sim-Não-Não-Não-Não-Não-Não
4b3c3e2adc564521;2022;9;Sim;Não;Não;Não;Não;Não;Não;4b3c3e2adc564521-Sim-Não-Não-Não-Não-Não-Não
b606fcbabc766289;2022;4;Sim;Não;Não;Não;Não;Não;Não;b606fcbabc766289-Sim-Não-Não-Não-Não-Não-Não
78759ab35c8fae0d;2022;6;Sim;Não;Não;Não;Não;Não;Não;78759ab35c8fae0d-Sim-Não-Não-Não-Não-Não-Não
17763ef54def3581;2022;6;Sim;Não;Não;Não;Não;Não;Não;17763ef54def3581-Sim-Não-Não-Não-Não-Não-Não
8f03ed3c1936c11d;2022;6;Sim;Não;Não;Não;Não;Não;Não;8f03ed3c1936c11d-Sim-Não-Não-Não-Não-Não-Não
b0213789d06092fb;2022;6;Sim;Não;Não;Não;Não;Não;Não;b0213789d06092fb-Sim-Não-Não-Não-Não-Não-Não
1047ad406f178d3d;2022;3;Sim;Não;Não;Não;Não;Não;Não;1047ad406f178d3d-Sim-Não-Não-Não-Não-Não-Não
3739e7ce517120d4;2022;5;Sim;Não;Não;Não;Não;Não;Não;3739e7ce517120d4-Sim-Não-Não-Não-Não-Não-Não
bad70b4f715775be;2022;5;Sim;Não;Não;Não;Não;Não;Não;bad70b4f715775be-Sim-Não-Não-Não-Não-Não-Não
b483cf367cdc2fe4;2022;8;Sim;Não;Não;Não;Não;Não;Não;b483cf367cdc2fe4-Sim-Não-Não-Não-Não-Não-Não
986fcc5e132eb312;2022;3;Sim;Não;Não;Não;Não;Não;Não;986fcc5e132eb312-Sim-Não-Não-Não-Não-Não-Não
72e8d77b14dd0afb;2022;3;Não;Não;Não;Não;Sim;Não;Não;72e8d77b14dd0afb-Não-Não-Não-Não-Sim-Não-Não
30a5925b6c3960da;2022;3;Sim;Não;Não;Não;Não;Não;Não;30a5925b6c3960da-Sim-Não-Não-Não-Não-Não-Não
3961efd9c5bea2f6;2022;10;Sim;Não;Não;Não;Não;Não;Não;3961efd9c5bea2f6-Sim-Não-Não-Não-Não-Não-Não
d858ccf2ed41dc7f;2022;10;Sim;Não;Não;Não;Não;Não;Não;d858ccf2ed41dc7f-Sim-Não-Não-Não-Não-Não-Não
c6b5faa2c5d8e018;2022;10;Sim;Não;Não;Não;Não;Não;Não;c6b5faa2c5d8e018-Sim-Não-Não-Não-Não-Não-Não
07cc4ea92ea8b568;2022;8;Sim;Não;Não;Não;Não;Não;Não;07cc4ea92ea8b568-Sim-Não-Não-Não-Não-Não-Não
a906576a0e09c82e;2022;8;Sim;Sim;Sim;Não;Não;Não;Não;a906576a0e09c82e-Sim-Sim-Sim-Não-Não-Não-Não
a863eaab84dd1700;2022;8;Não;Não;Não;Não;Sim;Não;Não;a863eaab84dd1700-Não-Não-Não-Não-Sim-Não-Não
ad8d7239f9360363;2022;12;Não;Sim;Não;Não;Não;Não;Não;ad8d7239f9360363-Não-Sim-Não-Não-Não-Não-Não
4e92e03a54e50bd6;2022;12;Sim;Não;Não;Não;Não;Não;Não;4e92e03a54e50bd6-Sim-Não-Não-Não-Não-Não-Não
7ebddcbed3a6e6f7;2022;12;Sim;Não;Não;Não;Não;Não;Não;7ebddcbed3a6e6f7-Sim-Não-Não-Não-Não-Não-Não
13658cd763b989b0;2022;9;Sim;Não;Não;Não;Não;Não;Não;13658cd763b989b0-Sim-Não-Não-Não-Não-Não-Não
23ddf6b312ff4c94;2022;7;Sim;Não;Não;Não;Não;Não;Não;23ddf6b312ff4c94-Sim-Não-Não-Não-Não-Não-Não
3b8a084cbeb60544;2022;7;Sim;Não;Não;Não;Não;Não;Não;3b8a084cbeb60544-Sim-Não-Não-Não-Não-Não-Não
f48c6c85ce4b588d;2022;12;Sim;Não;Não;Não;Não;Não;Não;f48c6c85ce4b588d-Sim-Não-Não-Não-Não-Não-Não
4d45c3a28c9fdcb0;2022;12;Sim;Não;Não;Não;Não;Não;Não;4d45c3a28c9fdcb0-Sim-Não-Não-Não-Não-Não-Não
6b4469fa7ccd17d6;2022;12;Não;Não;Não;Não;Sim;Não;Não;6b4469fa7ccd17d6-Não-Não-Não-Não-Sim-Não-Não
3b4b82f969924b20;2022;12;Não;Sim;Não;Não;Não;Não;Não;3b4b82f969924b20-Não-Sim-Não-Não-Não-Não-Não
723761c5f3856772;2022;4;Sim;Não;Não;Não;Não;Não;Não;723761c5f3856772-Sim-Não-Não-Não-Não-Não-Não
3037266627f11264;2022;4;Sim;Não;Não;Não;Não;Não;Não;3037266627f11264-Sim-Não-Não-Não-Não-Não-Não
f85692d0cca82007;2022;4;Sim;Não;Não;Não;Não;Não;Não;f85692d0cca82007-Sim-Não-Não-Não-Não-Não-Não
3601840bf7a41567;2022;12;Sim;Não;Não;Não;Não;Não;Não;3601840bf7a41567-Sim-Não-Não-Não-Não-Não-Não
f80160ca008f0b66;2022;12;Sim;Não;Não;Não;Não;Não;Não;f80160ca008f0b66-Sim-Não-Não-Não-Não-Não-Não
6a85a14980ecd51a;2022;12;Sim;Não;Não;Não;Sim;Não;Não;6a85a14980ecd51a-Sim-Não-Não-Não-Sim-Não-Não
c91db55c9038ddc8;2022;3;Sim;Não;Não;Não;Não;Não;Não;c91db55c9038ddc8-Sim-Não-Não-Não-Não-Não-Não
992e23ac83a48a9e;2022;3;Sim;Não;Não;Não;Não;Não;Não;992e23ac83a48a9e-Sim-Não-Não-Não-Não-Não-Não
6ab6c917eede98f6;2022;3;Sim;Não;Não;Sim;Não;Não;Não;6ab6c917eede98f6-Sim-Não-Não-Sim-Não-Não-Não
166d7c6237dbeeb7;2022;5;Sim;Não;Não;Não;Não;Não;Não;166d7c6237dbeeb7-Sim-Não-Não-Não-Não-Não-Não
e0dddae606d9e906;2022;5;Sim;Não;Não;Não;Não;Não;Não;e0dddae606d9e906-Sim-Não-Não-Não-Não-Não-Não
771062bbdb79a7c8;2022;5;Sim;Não;Não;Não;Não;Não;Não;771062bbdb79a7c8-Sim-Não-Não-Não-Não-Não-Não
160c8e8e7d669ec2;2022;4;Sim;Não;Não;Não;Não;Não;Não;160c8e8e7d669ec2-Sim-Não-Não-Não-Não-Não-Não
